date,store_id,state_id,cat_id,total_sales,average_price
2015-06-22,WI_3,WI,HOBBIES,178,5.582841918294849
2015-06-22,CA_2,CA,HOUSEHOLD,810,5.483879310344828
2015-06-22,TX_2,TX,HOUSEHOLD,843,5.465626794258373
2015-06-22,CA_4,CA,FOODS,1416,3.3430590717299573
2015-06-22,WI_3,WI,HOUSEHOLD,759,5.459454022988505
2015-06-22,WI_3,WI,FOODS,1926,3.375616724738675
2015-06-22,CA_4,CA,HOBBIES,353,5.584901960784312
2015-06-22,CA_1,CA,FOODS,2863,3.351532540237928
2015-06-22,WI_1,WI,FOODS,1892,3.378986013986012
2015-06-22,CA_1,CA,HOUSEHOLD,910,5.471653919694072
2015-06-22,TX_2,TX,HOBBIES,356,5.528510638297872
2015-06-22,TX_2,TX,FOODS,2219,3.3040334961618982
2015-06-22,WI_2,WI,FOODS,2393,3.373142057382784
2015-06-22,CA_2,CA,HOBBIES,378,5.604007092198581
2015-06-22,WI_2,WI,HOUSEHOLD,946,5.46621284755513
2015-06-23,CA_2,CA,HOBBIES,347,5.604007092198581
2015-06-23,TX_1,TX,FOODS,1784,3.317266387726639
2015-06-23,CA_1,CA,FOODS,2893,3.351532540237928
2015-06-23,CA_2,CA,FOODS,1649,3.2905467625899276
2015-06-23,CA_3,CA,HOUSEHOLD,1566,5.456743295019156
2015-06-23,TX_2,TX,HOUSEHOLD,783,5.465626794258373
2015-06-23,WI_3,WI,HOUSEHOLD,702,5.459454022988505
2015-06-23,WI_3,WI,FOODS,1924,3.375616724738675
2015-06-23,WI_2,WI,HOBBIES,234,5.601946902654867
2015-06-23,CA_4,CA,HOUSEHOLD,519,5.475158501440923
2015-06-23,CA_1,CA,HOUSEHOLD,886,5.471653919694072
2015-06-23,CA_1,CA,HOBBIES,480,5.602801418439718
2015-06-23,CA_4,CA,FOODS,1441,3.3430590717299573
2015-06-23,TX_2,TX,HOBBIES,294,5.528510638297872
2015-06-23,WI_1,WI,FOODS,2142,3.378986013986012
2015-06-23,WI_1,WI,HOUSEHOLD,625,5.479521531100478
2015-06-23,WI_3,WI,HOBBIES,217,5.582841918294849
2015-06-23,TX_3,TX,FOODS,1996,3.302682584269662
2015-06-23,WI_2,WI,HOUSEHOLD,692,5.46621284755513
2015-06-23,CA_2,CA,HOUSEHOLD,862,5.483879310344828
2015-06-23,CA_4,CA,HOBBIES,326,5.584901960784312
2015-06-23,TX_1,TX,HOBBIES,216,5.521628318584071
2015-06-23,TX_1,TX,HOUSEHOLD,926,5.460268714011516
2015-06-23,TX_3,TX,HOUSEHOLD,810,5.45714559386973
2015-06-23,WI_1,WI,HOBBIES,294,5.595673758865248
2015-06-23,CA_3,CA,HOBBIES,517,5.589929203539823
2015-06-23,CA_3,CA,FOODS,3509,3.299972008397481
2015-06-23,TX_3,TX,HOBBIES,258,5.522424778761062
2015-06-23,TX_2,TX,FOODS,2013,3.3040334961618982
2015-06-23,WI_2,WI,FOODS,2166,3.373142057382784
2015-06-24,CA_4,CA,HOBBIES,274,5.584901960784312
2015-06-24,WI_2,WI,HOBBIES,210,5.601946902654867
2015-06-24,TX_3,TX,HOBBIES,345,5.522424778761062
2015-06-24,CA_1,CA,HOUSEHOLD,884,5.471653919694072
2015-06-24,TX_1,TX,FOODS,1773,3.317266387726639
2015-06-24,WI_3,WI,HOUSEHOLD,633,5.459454022988505
2015-06-24,TX_2,TX,HOUSEHOLD,819,5.465626794258373
2015-06-24,TX_1,TX,HOUSEHOLD,845,5.460268714011516
2015-06-24,CA_2,CA,HOUSEHOLD,721,5.483879310344828
2015-06-24,WI_3,WI,HOBBIES,231,5.582841918294849
2015-06-24,TX_2,TX,FOODS,2051,3.3040334961618982
2015-06-24,CA_3,CA,HOBBIES,428,5.589929203539823
2015-06-24,CA_4,CA,FOODS,1320,3.3430590717299573
2015-06-24,CA_3,CA,HOUSEHOLD,1481,5.456743295019156
2015-06-24,CA_3,CA,FOODS,3330,3.299972008397481
2015-06-24,TX_1,TX,HOBBIES,283,5.521628318584071
2015-06-24,CA_1,CA,FOODS,2456,3.351532540237928
2015-06-24,WI_1,WI,HOBBIES,273,5.595673758865248
2015-06-24,TX_3,TX,FOODS,1998,3.302682584269662
2015-06-24,CA_4,CA,HOUSEHOLD,420,5.475158501440923
2015-06-24,TX_2,TX,HOBBIES,395,5.528510638297872
2015-06-24,WI_1,WI,FOODS,2061,3.378986013986012
2015-06-24,CA_2,CA,HOBBIES,404,5.604007092198581
2015-06-24,WI_2,WI,HOUSEHOLD,689,5.46621284755513
2015-06-24,CA_2,CA,FOODS,1817,3.2905467625899276
2015-06-24,WI_3,WI,FOODS,1667,3.375616724738675
2015-06-24,WI_2,WI,FOODS,1946,3.373142057382784
2015-06-24,CA_1,CA,HOBBIES,511,5.602801418439718
2015-06-24,TX_3,TX,HOUSEHOLD,783,5.45714559386973
2015-06-24,WI_1,WI,HOUSEHOLD,574,5.479521531100478
2015-06-25,TX_3,TX,HOBBIES,266,5.522424778761062
2015-06-25,TX_1,TX,FOODS,1716,3.317266387726639
2015-06-25,CA_4,CA,HOUSEHOLD,433,5.475158501440923
2015-06-25,CA_1,CA,HOUSEHOLD,738,5.471653919694072
2015-06-25,CA_2,CA,HOBBIES,305,5.604007092198581
2015-06-25,CA_3,CA,HOUSEHOLD,1570,5.456743295019156
2015-06-25,WI_2,WI,HOUSEHOLD,805,5.46621284755513
2015-06-25,WI_3,WI,HOBBIES,179,5.582841918294849
2015-06-25,CA_1,CA,HOBBIES,471,5.602801418439718
2015-06-25,CA_4,CA,FOODS,1406,3.3430590717299573
2015-06-25,TX_2,TX,HOUSEHOLD,801,5.465626794258373
2015-06-25,CA_4,CA,HOBBIES,304,5.584901960784312
2015-06-25,WI_2,WI,HOBBIES,246,5.601946902654867
2015-06-25,WI_2,WI,FOODS,1965,3.373142057382784
2015-06-25,WI_1,WI,HOUSEHOLD,592,5.479521531100478
2015-06-25,TX_3,TX,FOODS,1947,3.302682584269662
2015-06-25,WI_1,WI,HOBBIES,345,5.595673758865248
2015-06-25,TX_1,TX,HOBBIES,289,5.521628318584071
2015-06-25,CA_2,CA,FOODS,1842,3.2905467625899276
2015-06-25,TX_3,TX,HOUSEHOLD,890,5.45714559386973
2015-06-25,WI_1,WI,FOODS,2032,3.378986013986012
2015-06-25,CA_3,CA,HOBBIES,515,5.589929203539823
2015-06-25,CA_1,CA,FOODS,2653,3.351532540237928
2015-06-25,WI_3,WI,HOUSEHOLD,579,5.459454022988505
2015-06-25,TX_2,TX,HOBBIES,389,5.528510638297872
2015-06-25,TX_1,TX,HOUSEHOLD,825,5.460268714011516
2015-06-25,CA_2,CA,HOUSEHOLD,779,5.483879310344828
2015-06-25,WI_3,WI,FOODS,1722,3.375616724738675
2015-06-25,CA_3,CA,FOODS,3751,3.299972008397481
2015-06-25,TX_2,TX,FOODS,2021,3.3040334961618982
2015-06-26,CA_2,CA,HOUSEHOLD,924,5.483879310344828
2015-06-26,TX_3,TX,HOBBIES,349,5.522424778761062
2015-06-26,CA_4,CA,HOUSEHOLD,438,5.475158501440923
2015-06-26,CA_1,CA,HOUSEHOLD,1025,5.471653919694072
2015-06-26,TX_2,TX,HOUSEHOLD,827,5.465626794258373
2015-06-26,CA_3,CA,HOUSEHOLD,1622,5.456743295019156
2015-06-26,TX_2,TX,HOBBIES,385,5.528510638297872
2015-06-26,TX_2,TX,FOODS,2258,3.3040334961618982
2015-06-26,WI_3,WI,HOBBIES,236,5.582841918294849
2015-06-26,TX_1,TX,HOBBIES,226,5.521628318584071
2015-06-26,CA_1,CA,HOBBIES,552,5.602801418439718
2015-06-26,WI_1,WI,HOBBIES,459,5.595673758865248
2015-06-26,CA_4,CA,HOBBIES,346,5.584901960784312
2015-06-26,CA_3,CA,HOBBIES,539,5.589929203539823
2015-06-26,WI_1,WI,FOODS,2252,3.378986013986012
2015-06-26,WI_3,WI,FOODS,1667,3.375616724738675
2015-06-26,WI_2,WI,HOUSEHOLD,1020,5.46621284755513
2015-06-26,CA_2,CA,FOODS,2290,3.2905467625899276
2015-06-26,WI_2,WI,FOODS,2058,3.373142057382784
2015-06-26,TX_3,TX,FOODS,2113,3.302682584269662
2015-06-26,TX_1,TX,HOUSEHOLD,866,5.460268714011516
2015-06-26,CA_4,CA,FOODS,1812,3.3430590717299573
2015-06-26,CA_3,CA,FOODS,3908,3.299972008397481
2015-06-26,TX_3,TX,HOUSEHOLD,996,5.45714559386973
2015-06-26,WI_3,WI,HOUSEHOLD,682,5.459454022988505
2015-06-26,CA_2,CA,HOBBIES,385,5.604007092198581
2015-06-26,TX_1,TX,FOODS,1873,3.317266387726639
2015-06-26,CA_1,CA,FOODS,2776,3.351532540237928
2015-06-26,WI_2,WI,HOBBIES,253,5.601946902654867
2015-06-26,WI_1,WI,HOUSEHOLD,808,5.479521531100478
2015-06-27,TX_1,TX,HOUSEHOLD,1101,5.4653403643336524
2015-06-27,CA_3,CA,FOODS,4446,3.2982295311406564
2015-06-27,TX_1,TX,HOBBIES,275,5.521628318584071
2015-06-27,CA_4,CA,HOBBIES,414,5.583493761140819
2015-06-27,WI_2,WI,FOODS,2243,3.3744646606018187
2015-06-27,TX_2,TX,HOUSEHOLD,1156,5.464956937799042
2015-06-27,CA_2,CA,FOODS,3125,3.289179856115108
2015-06-27,TX_2,TX,FOODS,2629,3.3074598743893917
2015-06-27,TX_1,TX,FOODS,2018,3.315864714086471
2015-06-27,CA_2,CA,HOUSEHOLD,1331,5.484952107279694
2015-06-27,TX_3,TX,HOUSEHOLD,1116,5.464865900383143
2015-06-27,TX_2,TX,HOBBIES,484,5.525638297872338
2015-06-27,CA_1,CA,HOBBIES,603,5.602641843971631
2015-06-27,WI_2,WI,HOBBIES,219,5.599362831858407
2015-06-27,CA_2,CA,HOBBIES,426,5.601755319148935
2015-06-27,CA_3,CA,HOBBIES,590,5.589929203539822
2015-06-27,CA_4,CA,FOODS,1666,3.3427496483825583
2015-06-27,WI_3,WI,FOODS,2094,3.3776724738675954
2015-06-27,CA_4,CA,HOUSEHOLD,518,5.4780211335254565
2015-06-27,WI_3,WI,HOUSEHOLD,831,5.464166666666667
2015-06-27,WI_3,WI,HOBBIES,190,5.580817051509769
2015-06-27,WI_2,WI,HOUSEHOLD,1063,5.471620325982743
2015-06-27,TX_3,TX,FOODS,2526,3.3016221910112353
2015-06-27,CA_1,CA,HOUSEHOLD,1238,5.473011472275335
2015-06-27,TX_3,TX,HOBBIES,419,5.5072389380530975
2015-06-27,WI_1,WI,HOUSEHOLD,796,5.477253588516747
2015-06-27,WI_1,WI,FOODS,2609,3.3746363636363625
2015-06-27,CA_3,CA,HOUSEHOLD,2067,5.458888888888889
2015-06-27,CA_1,CA,FOODS,3487,3.3488033589923014
2015-06-27,WI_1,WI,HOBBIES,533,5.600992907801418
2015-06-28,TX_1,TX,HOUSEHOLD,1069,5.4653403643336524
2015-06-28,WI_2,WI,HOUSEHOLD,789,5.471620325982743
2015-06-28,TX_2,TX,HOBBIES,401,5.525638297872338
2015-06-28,CA_1,CA,HOUSEHOLD,1431,5.473011472275335
2015-06-28,TX_3,TX,FOODS,2596,3.3016221910112353
2015-06-28,WI_1,WI,HOUSEHOLD,856,5.477253588516747
2015-06-28,WI_2,WI,FOODS,2199,3.3744646606018187
2015-06-28,TX_2,TX,HOUSEHOLD,1064,5.464956937799042
2015-06-28,CA_2,CA,FOODS,3029,3.289179856115108
2015-06-28,WI_1,WI,FOODS,2537,3.3746363636363625
2015-06-28,WI_3,WI,HOBBIES,266,5.580817051509769
2015-06-28,TX_2,TX,FOODS,2596,3.3074598743893917
2015-06-28,TX_1,TX,FOODS,2118,3.315864714086471
2015-06-28,CA_3,CA,HOBBIES,766,5.589929203539822
2015-06-28,CA_4,CA,HOBBIES,360,5.583493761140819
2015-06-28,TX_1,TX,HOBBIES,312,5.521628318584071
2015-06-28,CA_1,CA,HOBBIES,684,5.602641843971631
2015-06-28,TX_3,TX,HOUSEHOLD,1295,5.464865900383143
2015-06-28,CA_1,CA,FOODS,3661,3.3488033589923014
2015-06-28,WI_1,WI,HOBBIES,452,5.600992907801418
2015-06-28,WI_3,WI,HOUSEHOLD,845,5.464166666666667
2015-06-28,WI_3,WI,FOODS,2189,3.3776724738675954
2015-06-28,CA_2,CA,HOBBIES,454,5.601755319148935
2015-06-28,CA_4,CA,FOODS,1791,3.3427496483825583
2015-06-28,CA_3,CA,FOODS,4669,3.2982295311406564
2015-06-28,TX_3,TX,HOBBIES,390,5.5072389380530975
2015-06-28,CA_2,CA,HOUSEHOLD,1333,5.484952107279694
2015-06-28,CA_4,CA,HOUSEHOLD,547,5.4780211335254565
2015-06-28,CA_3,CA,HOUSEHOLD,2061,5.458888888888889
2015-06-28,WI_2,WI,HOBBIES,186,5.599362831858407
2015-06-29,TX_2,TX,FOODS,2010,3.3074598743893917
2015-06-29,TX_3,TX,HOBBIES,334,5.5072389380530975
2015-06-29,CA_3,CA,HOUSEHOLD,1695,5.458888888888889
2015-06-29,WI_2,WI,HOUSEHOLD,961,5.471620325982743
2015-06-29,TX_1,TX,HOUSEHOLD,860,5.4653403643336524
2015-06-29,WI_3,WI,FOODS,1575,3.3776724738675954
2015-06-29,CA_4,CA,HOBBIES,391,5.583493761140819
2015-06-29,CA_3,CA,HOBBIES,733,5.589929203539822
2015-06-29,TX_1,TX,FOODS,1790,3.315864714086471
2015-06-29,CA_2,CA,HOUSEHOLD,792,5.484952107279694
2015-06-29,CA_4,CA,FOODS,1518,3.3427496483825583
2015-06-29,TX_2,TX,HOUSEHOLD,780,5.464956937799042
2015-06-29,WI_2,WI,FOODS,2038,3.3744646606018187
2015-06-29,WI_1,WI,HOBBIES,309,5.600992907801418
2015-06-29,WI_1,WI,HOUSEHOLD,704,5.477253588516747
2015-06-29,WI_3,WI,HOUSEHOLD,735,5.464166666666667
2015-06-29,TX_1,TX,HOBBIES,262,5.521628318584071
2015-06-29,CA_2,CA,HOBBIES,293,5.601755319148935
2015-06-29,WI_1,WI,FOODS,2109,3.3746363636363625
2015-06-29,CA_2,CA,FOODS,1945,3.289179856115108
2015-06-29,TX_3,TX,FOODS,2040,3.3016221910112353
2015-06-29,CA_1,CA,FOODS,2426,3.3488033589923014
2015-06-29,WI_3,WI,HOBBIES,270,5.580817051509769
2015-06-29,CA_4,CA,HOUSEHOLD,518,5.4780211335254565
2015-06-29,CA_3,CA,FOODS,3799,3.2982295311406564
2015-06-29,CA_1,CA,HOBBIES,558,5.602641843971631
2015-06-29,WI_2,WI,HOBBIES,220,5.599362831858407
2015-06-29,CA_1,CA,HOUSEHOLD,935,5.473011472275335
2015-06-29,TX_2,TX,HOBBIES,428,5.525638297872338
2015-06-29,TX_3,TX,HOUSEHOLD,900,5.464865900383143
2015-06-30,TX_1,TX,HOBBIES,251,5.521628318584071
2015-06-30,WI_2,WI,HOUSEHOLD,854,5.471620325982743
2015-06-30,TX_2,TX,FOODS,1908,3.3074598743893917
2015-06-30,TX_3,TX,HOUSEHOLD,796,5.464865900383143
2015-06-30,WI_2,WI,HOBBIES,365,5.599362831858407
2015-06-30,WI_1,WI,FOODS,1959,3.3746363636363625
2015-06-30,CA_2,CA,HOUSEHOLD,781,5.484952107279694
2015-06-30,TX_2,TX,HOUSEHOLD,634,5.464956937799042
2015-06-30,WI_3,WI,HOBBIES,241,5.580817051509769
2015-06-30,CA_2,CA,HOBBIES,320,5.601755319148935
2015-06-30,WI_2,WI,FOODS,1944,3.3744646606018187
2015-06-30,WI_1,WI,HOUSEHOLD,619,5.477253588516747
2015-06-30,WI_3,WI,HOUSEHOLD,646,5.464166666666667
2015-06-30,CA_1,CA,HOUSEHOLD,922,5.473011472275335
2015-06-30,CA_2,CA,FOODS,1823,3.289179856115108
2015-06-30,TX_1,TX,FOODS,1575,3.315864714086471
2015-06-30,TX_2,TX,HOBBIES,221,5.525638297872338
2015-06-30,TX_1,TX,HOUSEHOLD,847,5.4653403643336524
2015-06-30,CA_4,CA,FOODS,1483,3.3427496483825583
2015-06-30,CA_3,CA,FOODS,3811,3.2982295311406564
2015-06-30,CA_4,CA,HOBBIES,338,5.583493761140819
2015-06-30,CA_4,CA,HOUSEHOLD,467,5.4780211335254565
2015-06-30,CA_1,CA,FOODS,2615,3.3488033589923014
2015-06-30,TX_3,TX,FOODS,1660,3.3016221910112353
2015-06-30,WI_3,WI,FOODS,1714,3.3776724738675954
2015-06-30,TX_3,TX,HOBBIES,315,5.5072389380530975
2015-06-30,CA_3,CA,HOUSEHOLD,1568,5.458888888888889
2015-06-30,WI_1,WI,HOBBIES,422,5.600992907801418
2015-06-30,CA_3,CA,HOBBIES,599,5.589929203539822
2015-06-30,CA_1,CA,HOBBIES,481,5.602641843971631
2015-07-01,CA_1,CA,FOODS,2920,3.3488033589923014
2015-07-01,TX_1,TX,HOUSEHOLD,964,5.4653403643336524
2015-07-01,CA_3,CA,FOODS,4317,3.2982295311406564
2015-07-01,CA_4,CA,FOODS,1516,3.3427496483825583
2015-07-01,TX_2,TX,HOUSEHOLD,861,5.464956937799042
2015-07-01,TX_3,TX,HOBBIES,298,5.5072389380530975
2015-07-01,TX_2,TX,FOODS,2222,3.3074598743893917
2015-07-01,WI_1,WI,FOODS,2245,3.3746363636363625
2015-07-01,WI_3,WI,FOODS,1861,3.3776724738675954
2015-07-01,WI_2,WI,HOBBIES,280,5.599362831858407
2015-07-01,WI_3,WI,HOUSEHOLD,876,5.464166666666667
2015-07-01,CA_1,CA,HOUSEHOLD,938,5.473011472275335
2015-07-01,CA_3,CA,HOBBIES,741,5.589929203539822
2015-07-01,CA_2,CA,HOBBIES,338,5.601755319148935
2015-07-01,CA_2,CA,FOODS,2258,3.289179856115108
2015-07-01,WI_3,WI,HOBBIES,225,5.580817051509769
2015-07-01,TX_1,TX,FOODS,2057,3.315864714086471
2015-07-01,CA_1,CA,HOBBIES,692,5.602641843971631
2015-07-01,CA_4,CA,HOBBIES,364,5.583493761140819
2015-07-01,TX_2,TX,HOBBIES,336,5.525638297872338
2015-07-01,TX_3,TX,HOUSEHOLD,1044,5.464865900383143
2015-07-01,CA_2,CA,HOUSEHOLD,802,5.484952107279694
2015-07-01,CA_4,CA,HOUSEHOLD,548,5.4780211335254565
2015-07-01,TX_3,TX,FOODS,2458,3.3016221910112353
2015-07-01,TX_1,TX,HOBBIES,325,5.521628318584071
2015-07-01,WI_1,WI,HOBBIES,429,5.600992907801418
2015-07-01,WI_2,WI,FOODS,2083,3.3744646606018187
2015-07-01,CA_3,CA,HOUSEHOLD,1813,5.458888888888889
2015-07-01,WI_2,WI,HOUSEHOLD,1574,5.471620325982743
2015-07-01,WI_1,WI,HOUSEHOLD,692,5.477253588516747
2015-07-02,TX_3,TX,HOUSEHOLD,1139,5.464865900383143
2015-07-02,CA_4,CA,HOUSEHOLD,501,5.4780211335254565
2015-07-02,CA_2,CA,HOUSEHOLD,909,5.484952107279694
2015-07-02,TX_1,TX,HOBBIES,270,5.521628318584071
2015-07-02,CA_2,CA,HOBBIES,344,5.601755319148935
2015-07-02,CA_4,CA,FOODS,1638,3.3427496483825583
2015-07-02,TX_3,TX,HOBBIES,353,5.5072389380530975
2015-07-02,WI_2,WI,HOBBIES,290,5.599362831858407
2015-07-02,TX_1,TX,FOODS,1962,3.315864714086471
2015-07-02,CA_3,CA,HOUSEHOLD,1993,5.458888888888889
2015-07-02,CA_2,CA,FOODS,2330,3.289179856115108
2015-07-02,WI_1,WI,HOBBIES,465,5.600992907801418
2015-07-02,WI_2,WI,FOODS,3384,3.3744646606018187
2015-07-02,WI_3,WI,HOUSEHOLD,877,5.464166666666667
2015-07-02,CA_1,CA,FOODS,3265,3.3488033589923014
2015-07-02,CA_1,CA,HOUSEHOLD,1028,5.473011472275335
2015-07-02,WI_3,WI,HOBBIES,309,5.580817051509769
2015-07-02,CA_1,CA,HOBBIES,596,5.602641843971631
2015-07-02,TX_2,TX,HOBBIES,414,5.525638297872338
2015-07-02,WI_2,WI,HOUSEHOLD,1360,5.471620325982743
2015-07-02,WI_1,WI,FOODS,2554,3.3746363636363625
2015-07-02,CA_3,CA,HOBBIES,522,5.589929203539822
2015-07-02,CA_4,CA,HOBBIES,425,5.583493761140819
2015-07-02,TX_1,TX,HOUSEHOLD,1147,5.4653403643336524
2015-07-02,TX_3,TX,FOODS,2549,3.3016221910112353
2015-07-02,WI_1,WI,HOUSEHOLD,808,5.477253588516747
2015-07-02,CA_3,CA,FOODS,4222,3.2982295311406564
2015-07-02,TX_2,TX,HOUSEHOLD,966,5.464956937799042
2015-07-02,TX_2,TX,FOODS,2471,3.3074598743893917
2015-07-02,WI_3,WI,FOODS,2753,3.3776724738675954
2015-07-03,TX_1,TX,HOBBIES,285,5.521628318584071
2015-07-03,WI_2,WI,FOODS,4385,3.3744646606018187
2015-07-03,CA_1,CA,HOBBIES,818,5.602641843971631
2015-07-03,CA_4,CA,FOODS,1983,3.3427496483825583
2015-07-03,CA_2,CA,FOODS,3278,3.289179856115108
2015-07-03,CA_3,CA,HOBBIES,845,5.589929203539822
2015-07-03,TX_1,TX,HOUSEHOLD,1305,5.4653403643336524
2015-07-03,CA_2,CA,HOUSEHOLD,1334,5.484952107279694
2015-07-03,WI_1,WI,HOUSEHOLD,1043,5.477253588516747
2015-07-03,WI_3,WI,HOBBIES,467,5.580817051509769
2015-07-03,TX_2,TX,FOODS,3252,3.3074598743893917
2015-07-03,WI_3,WI,HOUSEHOLD,1036,5.464166666666667
2015-07-03,CA_4,CA,HOUSEHOLD,534,5.4780211335254565
2015-07-03,WI_2,WI,HOBBIES,327,5.599362831858407
2015-07-03,WI_2,WI,HOUSEHOLD,1415,5.471620325982743
2015-07-03,CA_3,CA,HOUSEHOLD,2457,5.458888888888889
2015-07-03,TX_3,TX,HOBBIES,455,5.5072389380530975
2015-07-03,TX_2,TX,HOBBIES,443,5.525638297872338
2015-07-03,CA_1,CA,HOUSEHOLD,1327,5.473011472275335
2015-07-03,CA_3,CA,FOODS,5576,3.2982295311406564
2015-07-03,WI_1,WI,HOBBIES,688,5.600992907801418
2015-07-03,CA_4,CA,HOBBIES,459,5.583493761140819
2015-07-03,CA_2,CA,HOBBIES,573,5.601755319148935
2015-07-03,TX_1,TX,FOODS,2784,3.315864714086471
2015-07-03,WI_3,WI,FOODS,3788,3.3776724738675954
2015-07-03,TX_3,TX,HOUSEHOLD,1293,5.464865900383143
2015-07-03,CA_1,CA,FOODS,4224,3.3488033589923014
2015-07-03,WI_1,WI,FOODS,3512,3.3746363636363625
2015-07-03,TX_2,TX,HOUSEHOLD,1216,5.464956937799042
2015-07-03,TX_3,TX,FOODS,3052,3.3016221910112353
2015-07-04,CA_2,CA,FOODS,2393,3.292895114942528
2015-07-04,WI_2,WI,HOBBIES,171,5.604672566371681
2015-07-04,TX_2,TX,FOODS,2712,3.3088276343335656
2015-07-04,WI_2,WI,FOODS,2538,3.3647658979734447
2015-07-04,CA_4,CA,HOUSEHOLD,347,5.480374280230326
2015-07-04,CA_4,CA,HOBBIES,295,5.579839857651245
2015-07-04,TX_1,TX,HOUSEHOLD,1072,5.461255992329817
2015-07-04,TX_1,TX,HOBBIES,221,5.515858407079646
2015-07-04,CA_1,CA,HOBBIES,476,5.602641843971631
2015-07-04,TX_1,TX,FOODS,2075,3.314386331938632
2015-07-04,WI_3,WI,FOODS,2356,3.3787743732590525
2015-07-04,TX_3,TX,FOODS,2516,3.2978089887640443
2015-07-04,CA_1,CA,HOUSEHOLD,887,5.4727915869980865
2015-07-04,CA_3,CA,HOUSEHOLD,1696,5.458515325670499
2015-07-04,TX_2,TX,HOBBIES,324,5.524893617021276
2015-07-04,TX_3,TX,HOUSEHOLD,1057,5.464865900383142
2015-07-04,CA_3,CA,HOBBIES,443,5.577893805309733
2015-07-04,CA_4,CA,FOODS,1575,3.3406962025316447
2015-07-04,TX_2,TX,HOUSEHOLD,876,5.4620574162679425
2015-07-04,WI_1,WI,FOODS,2376,3.3742727272727273
2015-07-04,WI_2,WI,HOUSEHOLD,746,5.472713326941514
2015-07-04,CA_3,CA,FOODS,4098,3.3036109167249816
2015-07-04,CA_1,CA,FOODS,3071,3.348530440867739
2015-07-04,TX_3,TX,HOBBIES,301,5.517380530973451
2015-07-04,CA_2,CA,HOUSEHOLD,932,5.484952107279693
2015-07-04,WI_3,WI,HOBBIES,198,5.580817051509769
2015-07-04,WI_1,WI,HOUSEHOLD,548,5.482076555023922
2015-07-04,WI_3,WI,HOUSEHOLD,555,5.464166666666667
2015-07-04,WI_1,WI,HOBBIES,312,5.601028368794326
2015-07-04,CA_2,CA,HOBBIES,322,5.601418439716311
2015-07-05,WI_3,WI,HOUSEHOLD,787,5.464166666666667
2015-07-05,CA_3,CA,HOUSEHOLD,2179,5.458515325670499
2015-07-05,WI_3,WI,HOBBIES,206,5.580817051509769
2015-07-05,CA_4,CA,HOBBIES,420,5.579839857651245
2015-07-05,TX_3,TX,HOBBIES,376,5.517380530973451
2015-07-05,WI_1,WI,FOODS,2721,3.3742727272727273
2015-07-05,CA_3,CA,HOBBIES,807,5.577893805309733
2015-07-05,WI_2,WI,HOBBIES,227,5.604672566371681
2015-07-05,CA_2,CA,HOUSEHOLD,1287,5.484952107279693
2015-07-05,CA_2,CA,FOODS,2680,3.292895114942528
2015-07-05,TX_1,TX,FOODS,2415,3.314386331938632
2015-07-05,TX_3,TX,FOODS,2852,3.2978089887640443
2015-07-05,WI_2,WI,HOUSEHOLD,967,5.472713326941514
2015-07-05,TX_2,TX,HOUSEHOLD,917,5.4620574162679425
2015-07-05,TX_1,TX,HOUSEHOLD,960,5.461255992329817
2015-07-05,WI_3,WI,FOODS,2584,3.3787743732590525
2015-07-05,CA_3,CA,FOODS,4394,3.3036109167249816
2015-07-05,TX_2,TX,FOODS,2821,3.3088276343335656
2015-07-05,WI_1,WI,HOBBIES,384,5.601028368794326
2015-07-05,CA_1,CA,FOODS,3395,3.348530440867739
2015-07-05,WI_1,WI,HOUSEHOLD,822,5.482076555023922
2015-07-05,WI_2,WI,FOODS,3406,3.3647658979734447
2015-07-05,TX_2,TX,HOBBIES,334,5.524893617021276
2015-07-05,TX_3,TX,HOUSEHOLD,1077,5.464865900383142
2015-07-05,TX_1,TX,HOBBIES,289,5.515858407079646
2015-07-05,CA_4,CA,FOODS,1576,3.3406962025316447
2015-07-05,CA_1,CA,HOBBIES,514,5.602641843971631
2015-07-05,CA_4,CA,HOUSEHOLD,519,5.480374280230326
2015-07-05,CA_1,CA,HOUSEHOLD,1233,5.4727915869980865
2015-07-05,CA_2,CA,HOBBIES,383,5.601418439716311
2015-07-06,TX_3,TX,FOODS,2686,3.2978089887640443
2015-07-06,WI_2,WI,HOUSEHOLD,1067,5.472713326941514
2015-07-06,CA_2,CA,HOUSEHOLD,989,5.484952107279693
2015-07-06,CA_4,CA,FOODS,1696,3.3406962025316447
2015-07-06,WI_2,WI,FOODS,3876,3.3647658979734447
2015-07-06,TX_1,TX,HOUSEHOLD,960,5.461255992329817
2015-07-06,CA_2,CA,HOBBIES,462,5.601418439716311
2015-07-06,CA_4,CA,HOUSEHOLD,568,5.480374280230326
2015-07-06,CA_3,CA,HOUSEHOLD,1861,5.458515325670499
2015-07-06,CA_1,CA,FOODS,3290,3.348530440867739
2015-07-06,CA_1,CA,HOBBIES,548,5.602641843971631
2015-07-06,CA_3,CA,FOODS,3983,3.3036109167249816
2015-07-06,CA_3,CA,HOBBIES,506,5.577893805309733
2015-07-06,TX_2,TX,HOUSEHOLD,902,5.4620574162679425
2015-07-06,TX_1,TX,FOODS,2331,3.314386331938632
2015-07-06,TX_3,TX,HOUSEHOLD,1000,5.464865900383142
2015-07-06,WI_1,WI,HOBBIES,341,5.601028368794326
